name,cntry,Gndr,W4q50,C2weight,Eduyrs,Netusoft
CRON2W4e01,SE,Femenino,Todo el tiempo,0.8197752,10,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.0661446,17,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.603008,13,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.4111547,16,Less often
CRON2W4e01,SE,Femenino,NA,0.79629946,18,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.76360166,17,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.83636487,18,Less often
CRON2W4e01,SE,Femenino,Nunca,1.0877745,10,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,1.38563,10,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.84222245,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.5106409,99,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.4752255,14,Less often
CRON2W4e01,SE,Masculino,Nunca,1.3658934,15,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.7114716,15,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.49643353,4,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.9507101,11,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.65073276,14,A few times a month
CRON2W4e01,SE,Masculino,Nunca,1.2202684,12,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.65216196,99,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.56598765,28,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.9542965,18,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.6134819,14,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.2349991,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.0989226,13,Less often
CRON2W4e01,SE,Femenino,Nunca,1.2381204,11,A few times a month
CRON2W4e01,SE,Femenino,Todo el tiempo,0.5379451,9,Every day
CRON2W4e01,SE,Femenino,Nunca,1.0886582,15,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.50844085000000006,13,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.45528907,15,Less often
CRON2W4e01,SE,Femenino,Nunca,0.63324845,17,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.5735588,15,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.5836699,15,A few times a month
CRON2W4e01,SE,Femenino,Algunas veces,1.1836697,13,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.9205517,17,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.74889237,99,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.69879925,13,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.7914769,21,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.1437104,16,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.685033,16,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.82915926,2,Less often
CRON2W4e01,SE,Femenino,Nunca,0.9597067,99,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.0079476,17,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.361097,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.993868,16,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.42420146,19,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.5505796,4,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.8067292,3,A few times a month
CRON2W4e01,SE,Femenino,Todo el tiempo,0.653698,14,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.50208646,16,A few times a month
CRON2W4e01,SE,Masculino,Rara vez,1.1582563,16,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,1.0663999,19,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.2422775,12,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.5784089,15,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.95630854,9,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.84972656,16,Less often
CRON2W4e01,SE,Femenino,NA,0.64421356,11,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.89394444,20,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.5812622,22,Less often
CRON2W4e01,SE,Femenino,NA,1.0719187,15,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.1185302,18,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.74350846,15,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.6750939,13,A few times a month
CRON2W4e01,SE,Femenino,Todo el tiempo,0.90168345,15,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,1.0244442,12,Less often
CRON2W4e01,SE,Masculino,Algunas veces,2.102612,12,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.0315174,12,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.9024468,10,Less often
CRON2W4e01,SE,Masculino,Nunca,0.49643353,16,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.9049732,16,Less often
CRON2W4e01,SE,Femenino,Nunca,1.8102201,11,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.8424654,19,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.9248989,18,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.6276232,10,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.7449205,15,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.48923048,17,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.54445386,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.9579519,17,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.45718402,15,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.48040512,18,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.8983854,16,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.70828325,99,A few times a month
CRON2W4e01,SE,Masculino,Algunas veces,0.47569162,20,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.51868576,14,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.7788232,13,A few times a week
CRON2W4e01,SE,Femenino,Todo el tiempo,1.3785365,11,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.4578972,12,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.47470194,20,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.92264014,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.2178975,15,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,1.1701545,12,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.2796768,13,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,1.361097,14,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.45303687,17,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.5945041,18,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.74995303,12,Most days
CRON2W4e01,SE,Femenino,Todo el tiempo,0.5629199,12,Less often
CRON2W4e01,SE,Femenino,Nunca,0.56697106,16,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.7758273,21,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.7398968,5,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.8983854,20,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.713583,21,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.4066054,12,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,1.607218,12,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.1603293,14,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.7179061,13,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.2453156,15,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.4403961,17,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.0044874,11,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.7374186,16,Less often
CRON2W4e01,SE,Masculino,Algunas veces,2.6078944,12,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.9824527,19,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.9682085,99,Most days
CRON2W4e01,SE,Masculino,Rara vez,0.6785976,16,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,1.3781565,12,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.8334237,19,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.7764439,14,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.5831069,17,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.48923048,17,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.8942852,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.61227024,16,Less often
CRON2W4e01,SE,Femenino,NA,0.6572474,16,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.80419135,13,A few times a week
CRON2W4e01,SE,Femenino,Rara vez,1.0775746,15,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.59078294,12,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.54153544,17,Less often
CRON2W4e01,SE,Femenino,Nunca,0.8284746,7,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.68063974,13,A few times a week
CRON2W4e01,SE,Masculino,Nunca,0.9219043,19,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.7181148,20,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.6203251,15,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.0509273,17,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.7625242,12,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.69092494,15,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.72384715,4,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.9827369,4,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.6528766,14,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.63035375,14,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.6397575,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.2016859,16,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.4228114,17,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.9446651,19,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.6515138,10,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.69879925,18,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.6540577,12,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,1.501835,17,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.5864668,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.6560599,12,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.8716915,16,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.4313455,21,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.9237644,14,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.9441912,16,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.0775746,99,Less often
CRON2W4e01,SE,NA,Rara vez,0.98876923,16,Less often
CRON2W4e01,SE,Femenino,NA,0.96447957,15,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.8751428,15,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.6342616,10,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.44696555,16,A few times a week
CRON2W4e01,SE,Femenino,Algunas veces,0.5378084,12,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.56151587,14,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.2355925,17,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.9049732,17,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.430451,3,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.97827846,18,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.7910278,17,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.60114336,13,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.46199235,16,Every day
CRON2W4e01,SE,Femenino,Rara vez,0.41721863,3,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.66941375,1,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.7163076,5,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.3163111,12,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.1420579,16,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.7764439,16,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.374399,16,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.975112,14,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.8650862,7,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.90110517,18,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.2173357,17,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.2055902,20,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.6012024,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.6526282,13,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.48020223,18,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.6562137,22,A few times a month
CRON2W4e01,SE,Femenino,Rara vez,0.6096174,16,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.88769853,10,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.95526284,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.666924,14,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.1658955,16,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.7087887,11,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.9542965,18,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.71086335,12,Less often
CRON2W4e01,SE,Femenino,NA,0.6148147,10,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.69379294,12,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.50051105,15,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.0717503,10,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.9338504,12,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,1.6720816,13,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.4794999,14,A few times a month
CRON2W4e01,SE,Femenino,Rara vez,0.7478422,17,A few times a month
CRON2W4e01,SE,Masculino,Todo el tiempo,1.1535819,16,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.6396342,5,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.1777939,15,Less often
CRON2W4e01,SE,Masculino,Rara vez,3.207501,99,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.6597016,9,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.453926,15,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.0047426,16,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.5724075,18,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.62324077,14,Less often
CRON2W4e01,SE,Femenino,NA,0.62386644,18,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.6857711,14,Less often
CRON2W4e01,SE,Femenino,Nunca,1.4064753,15,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.5924159,13,A few times a month
CRON2W4e01,SE,Masculino,Todo el tiempo,0.9466648,16,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.84187984,99,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.45528907,16,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.7526452,12,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.80884844,12,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.091387,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.6526282,10,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.8136625,14,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.789897,12,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.7156119,11,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,1.093832,16,Less often
CRON2W4e01,SE,Masculino,Rara vez,2.0177562,12,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.88769853,12,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.2985172,12,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.7422589,14,Less often
CRON2W4e01,SE,Masculino,Nunca,1.3605304,12,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.4122164,10,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.66672564,14,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.3307189,16,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.6342616,9,A few times a month
CRON2W4e01,SE,Masculino,Algunas veces,0.50578284,18,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.6618557,15,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.6484351,12,Less often
CRON2W4e01,SE,Femenino,NA,0.9174685,7,A few times a month
CRON2W4e01,SE,Femenino,Algunas veces,1.0508008,16,Less often
CRON2W4e01,SE,Femenino,Nunca,1.082335,16,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,1.187345,17,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.6279641,11,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.876665,16,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,1.1112609,16,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.45540607,16,Less often
CRON2W4e01,SE,Masculino,Algunas veces,3.592578,5,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,1.5392754,13,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.7067764,10,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.3505076,14,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.1097094,7,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.7294528,7,Most days
CRON2W4e01,SE,Femenino,Rara vez,1.3855982,13,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.9878921,14,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.1269094,15,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.69879925,14,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.6896655,9,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.60114336,13,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.8983121,12,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.4492297,13,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.45528907,3,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.9824947,3,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.6973938,10,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.8347138,12,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.64594525,13,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.62549555,18,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.2639444,99,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.8503206,9,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.5512166,19,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,1.0695195,16,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.683316,17,Less often
CRON2W4e01,SE,Masculino,Nunca,0.40638962,20,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.4798831,13,Less often
CRON2W4e01,SE,Masculino,Rara vez,4.4437,9,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.8354117,19,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,1.6365336,15,Less often
CRON2W4e01,SE,Masculino,Nunca,1.5394566,13,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.3409798,9,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.0135816,15,Less often
CRON2W4e01,SE,Masculino,Rara vez,6.1221805,11,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.41804653,18,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.8053903,17,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.501376,13,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.66068244,14,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.4359476,18,Less often
CRON2W4e01,SE,Femenino,Nunca,1.515071,11,Less often
CRON2W4e01,SE,Masculino,Nunca,0.7640643,12,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.755424,16,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.66341716,16,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.5212278,12,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.69143087,17,Less often
CRON2W4e01,SE,Femenino,Nunca,0.5784089,11,Less often
CRON2W4e01,SE,Masculino,NA,0.43400618,4,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.4931712,10,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.45528907,16,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.7764439,17,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.1748426,14,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.0921925,13,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,4.6460423,11,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.62045366,14,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,1.6747199,19,Less often
CRON2W4e01,SE,Masculino,Nunca,0.6276232,9,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.631047,99,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.8651626,17,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.7264685,9,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.49677873,12,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.48519087,14,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.43828505,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.4730064,16,Less often
CRON2W4e01,SE,Femenino,Algunas veces,3.1057677,11,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.99721116,20,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.71310264,13,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.5282511,17,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.98606104000000006,18,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.95497483,5,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.301784,12,Less often
CRON2W4e01,SE,Femenino,Nunca,0.7914769,17,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.309322,5,A few times a month
CRON2W4e01,SE,Femenino,Rara vez,0.8247409,15,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.53974503,17,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.8424654,19,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,1.3262457,3,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.551651,12,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.9333783,4,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.4715125,27,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.0661446,19,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.4412354,14,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.1281464,12,A few times a month
CRON2W4e01,SE,Masculino,Rara vez,0.73688596,12,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.7753033,11,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.77411634,12,A few times a month
CRON2W4e01,SE,Masculino,Algunas veces,1.0003241,18,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.83676875,19,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.1431953,13,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.76360166,17,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.7717709,18,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.63643485,9,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.559597,18,Less often
CRON2W4e01,SE,Masculino,Nunca,1.9481667,12,A few times a week
CRON2W4e01,SE,Femenino,Rara vez,0.544592,12,A few times a month
CRON2W4e01,SE,Masculino,Rara vez,0.7968059,13,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.67482793,9,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.0427805,18,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.604353,15,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.6940228,15,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.6890981,8,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.63890165,11,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.76360166,18,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.5490215,6,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.54534024,14,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.2393714,12,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.6834954,11,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.2582074,12,Less often
CRON2W4e01,SE,Femenino,Rara vez,3.8133523,3,Less often
CRON2W4e01,SE,Femenino,Rara vez,1.3404129,12,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.077,15,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.7179795,18,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.84222245,12,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,1.9086951,14,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.9003843,12,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.6238499,16,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.47939107,18,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.134576,19,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.3310843,12,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.5962648,12,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.7231403,8,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.6220085,21,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.51361907,16,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,1.002586,15,Less often
CRON2W4e01,SE,Femenino,Algunas veces,1.0184609,17,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.4115865,12,Less often
CRON2W4e01,SE,Masculino,Rara vez,2.4657207,12,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.7457608,11,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.5870855,19,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,1.4069067,5,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.88083744,11,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.90187913,18,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,2.3605132,11,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.5722349,17,Less often
CRON2W4e01,SE,Femenino,Rara vez,0.7446654,17,Less often
CRON2W4e01,SE,Masculino,Rara vez,1.2500128,16,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.47120935,15,Less often
CRON2W4e01,SE,Masculino,Nunca,1.7398373,16,Less often
CRON2W4e01,SE,Femenino,Nunca,0.8053903,18,Less often
CRON2W4e01,SE,Masculino,Rara vez,0.9779586,13,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.59381485,14,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.52401876,12,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.48779607,12,Less often
CRON2W4e01,SE,Masculino,Nunca,0.69879925,13,Less often
CRON2W4e01,SE,Masculino,Todo el tiempo,0.679054,14,Less often
CRON2W4e01,SE,Masculino,Algunas veces,0.9211575,19,Less often
CRON2W4e01,SE,Masculino,Algunas veces,1.1136261,18,Less often
CRON2W4e01,SE,Femenino,Algunas veces,0.5198388,99,Less often
CRON2W4e01,SE,Femenino,Todo el tiempo,0.6542483,16,Less often
